Id,SalePrice
1461,146979.44618438912
1462,187001.6726815058
1463,195670.83441744396
1464,197021.19579039383
1465,216435.76189312417
1466,200771.47257443945
1467,167278.25821709997
1468,180520.95929535106
1469,209446.60826186804
1470,146779.03439970216
1471,213314.56025932427
1472,167477.9851115146
1473,147939.7661522886
1474,186383.03050027392
1475,169968.5874372083
1476,330668.72584452824
1477,244932.97973053227
1478,288176.9279292043
1479,290815.5160151356
1480,304150.1569438772
1481,339421.0281747513
1482,231475.45047906824
1483,174583.4834642495
1484,187727.08811018444
1485,186211.92431440888
1486,211067.81600827622
1487,349357.28645696247
1488,311211.39311649697
1489,195563.93225752361
1490,198685.79567372543
1491,207949.26651758523
1492,168541.33549391557
1493,203820.8607317918
1494,302502.5962792915
1495,309281.0368246543
1496,221187.94784710556
1497,209761.37403971422
1498,182864.83931267416
1499,174118.9456675025
1500,173261.92886647847
1501,181644.92036087843
1502,169924.44164786796
1503,238953.56273309747
1504,238027.3531037191
1505,225224.29297429533
1506,252994.2582850128
1507,244818.51827923534
1508,206721.15314154048
1509,190275.06467847122
1510,158528.98692391402
1511,158851.59659484163
1512,186379.59545424665
1513,188322.90899008574
1514,168906.2811624159
1515,221371.36423220765
1516,150963.602717102
1517,184142.6280756242
1518,185172.58126822705
1519,219502.33532961528
1520,165363.23245623175
1521,171208.50980768926
1522,168873.4717404036
1523,153325.30216488632
1524,151287.31084453437
1525,146188.95463797188
1526,148416.3474054249
1527,153380.57695986624
1528,197474.2050741502
1529,156305.3603837658
1530,301661.5675822285
1531,196488.83644259148
1532,122862.78411473635
1533,170443.67230372733
1534,223359.88839224316
1535,192037.72705615123
1536,276801.3790469964
1537,194483.42335944218
1538,195005.86698221034
1539,190157.61955475798
1540,132087.91962674717
1541,186186.35523704407
1542,253522.49057869441
1543,222041.53988252333
1544,142071.86057562873
1545,164047.04861820274
1546,145382.24871227908
1547,184754.31163828797
1548,173357.41403082034
1549,273964.6635088967
1550,177554.37687141044
1551,203655.74645631784
1552,170098.04494667784
1553,140970.5721887096
1554,221710.63777638218
1555,214745.52831968325
1556,181311.85256471616
1557,138638.4038170944
1558,138660.74777513376
1559,150044.46691091047
1560,178025.97576240962
1561,142665.31388661472
1562,160497.57258439765
1563,153949.12572725356
1564,185949.70093502113
1565,168178.44581242607
1566,254938.5525705948
