Id,SalePrice
1461,144933.33333333334
1462,158433.33333333334
1463,194361.11111111112
1464,195127.77777777778
1465,205388.88888888888
1466,202088.88888888888
1467,183453.33333333334
1468,177788.88888888888
1469,201277.77777777778
1470,130266.66666666667
1471,200111.11111111112
1472,123700.0
1473,153755.55555555556
1474,168577.77777777778
1475,162488.88888888888
1476,384713.0
1477,288571.1111111111
1478,345821.55555555556
1479,332203.77777777775
1480,333026.3333333333
1481,400194.6666666667
1482,235444.44444444444
1483,178472.22222222222
1484,185577.77777777778
1485,172700.0
1486,205866.66666666666
1487,380435.0
1488,288260.55555555556
1489,191090.44444444444
1490,202600.0
1491,211211.11111111112
1492,156711.11111111112
1493,172377.77777777778
1494,331682.55555555556
1495,339517.1111111111
1496,204122.22222222222
1497,213977.77777777778
1498,170533.33333333334
1499,168533.33333333334
1500,172693.33333333334
1501,177344.44444444444
1502,155916.88888888888
1503,252614.77777777778
1504,229766.66666666666
1505,212916.66666666666
1506,212561.11111111112
1507,274444.44444444444
1508,191644.44444444444
1509,179300.0
1510,142011.11111111112
1511,142011.11111111112
1512,163027.77777777778
1513,181744.44444444444
1514,159872.22222222222
1515,221155.55555555556
1516,154655.55555555556
1517,148458.33333333334
1518,148766.66666666666
1519,214673.88888888888
1520,161888.88888888888
1521,162333.33333333334
1522,152111.11111111112
1523,142833.33333333334
1524,147666.66666666666
1525,147666.66666666666
1526,151988.88888888888
1527,144163.44444444444
1528,158288.88888888888
1529,146733.33333333334
1530,366597.1111111111
1531,167388.88888888888
1532,110477.77777777778
1533,152155.55555555556
1534,186511.11111111112
1535,172159.33333333334
1536,247222.22222222222
1537,252044.44444444444
1538,157772.66666666666
1539,176277.77777777778
1540,133630.66666666666
1541,167500.0
1542,229511.11111111112
1543,208211.11111111112
1544,143211.11111111112
1545,141211.11111111112
1546,153866.66666666666
1547,144966.66666666666
1548,135577.77777777778
1549,290388.8888888889
1550,152888.88888888888
1551,143533.33333333334
1552,160766.66666666666
1553,135453.22222222222
1554,170439.33333333334
1555,208444.44444444444
1556,178600.0
1557,127586.22222222222
1558,102611.11111111111
1559,145297.33333333334
1560,167222.22222222222
1561,136944.44444444444
1562,132522.22222222222
1563,148277.77777777778
1564,190377.77777777778
1565,162311.11111111112
1566,275847.1111111111
1567,110188.88888888889
1568,322153.6666666667
1569,175861.11111111112
1570,270570.22222222225
1571,248194.44444444444
1572,180638.88888888888
1573,209896.11111111112
1574,154733.33333333334
1575,190822.22222222222
1576,256922.22222222222
1577,189983.88888888888
1578,165611.11111111112
1579,147555.55555555556
1580,217510.0
1581,174754.44444444444
1582,136488.88888888888
1583,366781.6666666667
1584,252976.66666666666
1585,143500.0
1586,118522.22222222222
1587,130721.44444444444
1588,172194.44444444444
1589,120588.88888888889
1590,154444.44444444444
1591,133522.22222222222
1592,202544.44444444444
1593,143544.44444444444
1594,137972.22222222222
1595,135833.33333333334
1596,249697.77777777778
1597,320193.3333333333
1598,212468.11111111112
1599,176833.33333333334
1600,206888.88888888888
1601,111694.44444444444
1602,270183.3333333333
1603,144822.22222222222
1604,263277.77777777775
1605,300127.0
1606,182388.88888888888
1607,207100.0
1608,224199.0
1609,191840.44444444444
1610,172352.44444444444
1611,251477.77777777778
1612,183680.22222222222
1613,178911.11111111112
1614,143416.66666666666
