Id,SalePrice
1461,156511.30437221692
1462,230829.2620930879
1463,224502.28905485346
1464,221964.53759027738
1465,190272.18225862677
1466,201967.77483539813
1467,187663.97438718218
1468,181988.57907053974
1469,211127.4358258482
1470,146765.2920995343
1471,204048.3477878936
1472,115123.49317847975
1473,119867.94972440157
1474,186323.40295830567
1475,130509.89587878487
1476,392675.55837625737
1477,271673.9087116613
1478,348995.81242458976
1479,357180.1816976636
1480,420010.79068732454
1481,335316.8844643202
1482,201564.66095131045
1483,191415.0696779787
1484,175393.94612700367
1485,186092.26536552358
1486,216628.7052355159
1487,326439.9551491241
1488,247294.5476552828
1489,193780.09163564554
1490,220068.53446854028
1491,220058.88624288785
1492,127065.62394562119
1493,207019.95542762656
1494,270468.5704780327
1495,308150.3192976324
1496,217983.697681655
1497,197858.18485834252
1498,172352.82285900996
1499,173553.38210738418
1500,166223.29188600072
1501,185821.81923214538
1502,151289.6968176206
1503,282696.8465815282
1504,232847.9987052378
1505,224050.76575973426
1506,226591.19256079997
1507,253627.1163535626
1508,220453.0327967488
1509,206251.5690309029
1510,178829.4036365669
1511,176307.1137989239
1512,217384.82517311355
1513,197381.95920727222
1514,215295.26715902038
1515,234592.05254832303
1516,188018.0663567751
1517,182426.40702545946
1518,159853.23705768076
1519,228412.9644347532
1520,168339.3366688403
1521,173994.1358554277
1522,207111.57699649455
1523,149343.389390064
1524,182421.8221491625
1525,154986.39492119974
1526,161819.9002634246
1527,120600.30678275428
1528,177780.52559743996
1529,174221.15039361882
1530,209496.89164284937
1531,126823.87014907473
1532,127538.33275423842
1533,192421.10995282995
1534,187173.19722738574
1535,236061.2720118869
1536,155887.63765275912
1537,104031.85488928878
1538,213247.65296808982
1539,235216.54789900465
1540,185535.66396669316
1541,206116.58282208676
1542,188502.12555252045
1543,236993.45111529232
1544,131689.53296778302
1545,152717.38199673672
1546,151621.29455248505
1547,209569.06461399383
1548,174136.7244197225
1549,134314.6286743937
1550,182403.36385376344
1551,161164.63007888984
1552,136399.91061161834
1553,201588.6985354779
1554,148909.1270538705
1555,193076.3332380476
1556,334180.62024079845
1557,152480.87566359475
1558,121494.17833738861
1559,118035.96255934724
1560,185163.10435365257
1561,153705.23479195754
1562,152121.66444671297
1563,155701.88186102628
1564,183838.5141968535
1565,175808.84001927727
1566,229559.47044726397
1567,112614.65185811801
1568,249339.912491819
1569,192185.4241371542
1570,171160.82920275017
1571,162071.57017723832
1572,179282.6243641945
1573,240337.13935638015
1574,164794.49030744677
1575,232941.5547086652
1576,238090.36004495408
1577,193110.222278958
1578,168478.26012814615
1579,165624.4061641057
1580,224715.28351929798
1581,171663.14779803896
1582,154426.57515685732
1583,314467.2289084408
1584,237197.27279287163
1585,149676.951645287
1586,100458.99606784945
1587,132183.34460605273
1588,180741.5928715156
1589,149569.6083868263
1590,168924.01556642097
1591,137109.97782175997
1592,233200.73356670755
1593,149017.40587753535
1594,181760.09989512753
1595,149910.3823330374
1596,231304.3938899444
1597,206473.52623732254
1598,210216.7477519747
1599,177900.3304555175
1600,175009.70393443343
1601,105198.19779393508
1602,165117.094145251
1603,107869.62280722652
1604,242142.90781804197
1605,269321.9816240689
1606,190891.7481046196
1607,225590.6897071946
1608,216333.4231834698
1609,194821.42757314554
1610,168742.82539093075
1611,168337.30909370538
1612,182202.61933680077
1613,178907.34218681927
1614,136067.97795665287
1615,104693.94756159112
1616,106087.08982654526
1617,119057.88436162747
1618,163375.04293215368
1619,150097.0971732013
1620,203054.7237161263
1621,172803.43015068484
1622,186002.29349703097
1623,256694.21563137491
1624,243309.226629558
1625,168195.1631137728
1626,210375.79563270364
1627,224191.4160230893
1628,331546.66237256443
1629,198992.5858497991
1630,299681.04500821297
1631,203084.85967006412
1632,257008.71012866782
1633,180548.58307221316
1634,212460.8249146559
1635,208306.63867651144
1636,183120.71397431323
1637,210352.98005945917
1638,229160.6910326976
1639,231130.86594207888
1640,263482.25099099404
1641,238730.48920360778
1642,263794.22347630525
1643,224638.0356996377
1644,229262.82787165826
1645,201557.38199190528
1646,182954.0254774734
1647,189940.67604359053
1648,164193.64757411755
1649,173347.22206443152
1650,147005.73978961926
1651,143132.3122682057
1652,115288.50181346932
1653,114614.36734627729
1654,182088.6900658626
1655,144477.64761695196
1656,170579.3099670569
1657,183153.47922134987
1658,170054.8619156162
1659,134640.6566461685
1660,175018.0366414955
1661,343985.4255075202
1662,404017.4951431747
1663,411459.8785013454
1664,345046.5218373796
1665,355816.5552278601
1666,331717.6755742286
1667,384183.0449701998
1668,373531.4516033695
1669,352777.387691666
1670,378737.07805007487
1671,263272.16810339096
1672,410168.74887041893
1673,296964.3334693275
1674,251287.45483985095
1675,200585.17692245997
1676,195947.3725849106
1677,213145.02416813848
1678,399885.53370615584
1679,408299.56523903355
1680,305380.4720149103
1681,258865.8295891518
1682,303960.7555961656
1683,178437.87088913174
1684,196889.89031118038
1685,191702.85084483493
1686,178302.4998047543
1687,177107.94924885244
1688,213313.03421035327
1689,210893.43507975264
1690,209787.69496377336
1691,189359.30809017204
1692,297872.6878596914
1693,183276.95993529863
1694,207567.56905009673
1695,180293.89883781568
1696,290164.3842841259
1697,179570.50196281567
1698,339309.65802630654
1699,288466.45973190904
1700,258491.83453606753
1701,261887.58915267856
1702,281286.0139446098
1703,268234.8589183148
1704,304060.0458071857
1705,206852.08680382444
1706,417028.3751301555
1707,200747.41071364682
1708,199077.88887510434
